Country;CommodityCode;Grandeza;CÓDIGO DATAGRO
United Arab Emirates;4232000;FoodUseDom.Cons.;SBO_AE
United Arab Emirates;4239100;FoodUseDom.Cons.;RPO_AE
United Arab Emirates;4243000;FoodUseDom.Cons.;PAO_AE
United Kingdom;2221000;FoodUseDom.Cons.;PNS_GB
United Kingdom;2222000;FoodUseDom.Cons.;SBS_GB
United Kingdom;2224000;FoodUseDom.Cons.;SFS_GB
United Kingdom;4232000;FoodUseDom.Cons.;SBO_GB
United Kingdom;4234000;FoodUseDom.Cons.;PNO_GB
United Kingdom;4235000;FoodUseDom.Cons.;OLO_GB
United Kingdom;4236000;FoodUseDom.Cons.;SFO_GB
United Kingdom;4239100;FoodUseDom.Cons.;RPO_GB
United Kingdom;4242000;FoodUseDom.Cons.;CCO_GB
United Kingdom;4243000;FoodUseDom.Cons.;PAO_GB
United Kingdom;4244000;FoodUseDom.Cons.;PKO_GB
United States;2221000;FoodUseDom.Cons.;PNS_US
United States;4232000;FoodUseDom.Cons.;SBO_US
United States;4233000;FoodUseDom.Cons.;CTO_US
United States;4234000;FoodUseDom.Cons.;PNO_US
United States;4235000;FoodUseDom.Cons.;OLO_US
United States;4236000;FoodUseDom.Cons.;SFO_US
United States;4239100;FoodUseDom.Cons.;RPO_US
United States;4242000;FoodUseDom.Cons.;CCO_US
United States;4243000;FoodUseDom.Cons.;PAO_US
United States;4244000;FoodUseDom.Cons.;PKO_US
Uruguay;4232000;FoodUseDom.Cons.;SBO_UY
Uruguay;4236000;FoodUseDom.Cons.;SFO_UY
Uruguay;4239100;FoodUseDom.Cons.;RPO_UY
Uzbekistan;4232000;FoodUseDom.Cons.;SBO_UZ
Uzbekistan;4233000;FoodUseDom.Cons.;CTO_UZ
Uzbekistan;4236000;FoodUseDom.Cons.;SFO_UZ
Venezuela;2222000;FoodUseDom.Cons.;SBS_VE
Venezuela;4232000;FoodUseDom.Cons.;SBO_VE
Venezuela;4236000;FoodUseDom.Cons.;SFO_VE
Venezuela;4243000;FoodUseDom.Cons.;PAO_VE
Vietnam;813100;FoodUseDom.Cons.;SBM_VN
Vietnam;2221000;FoodUseDom.Cons.;PNS_VN
Vietnam;2222000;FoodUseDom.Cons.;SBS_VN
Vietnam;4232000;FoodUseDom.Cons.;SBO_VN
Vietnam;4234000;FoodUseDom.Cons.;PNO_VN
Vietnam;4239100;FoodUseDom.Cons.;RPO_VN
Vietnam;4242000;FoodUseDom.Cons.;CCO_VN
Vietnam;4243000;FoodUseDom.Cons.;PAO_VN
WORLD;813100;FoodUseDom.Cons.;SBM_WO
WORLD;813200;FoodUseDom.Cons.;PNM_WO
WORLD;813700;FoodUseDom.Cons.;CPM_WO
WORLD;2221000;FoodUseDom.Cons.;PNS_WO
WORLD;2222000;FoodUseDom.Cons.;SBS_WO
WORLD;2224000;FoodUseDom.Cons.;SFS_WO
WORLD;2226000;FoodUseDom.Cons.;RPS_WO
WORLD;2231000;FoodUseDom.Cons.;CPO_WO
WORLD;4232000;FoodUseDom.Cons.;SBO_WO
WORLD;4233000;FoodUseDom.Cons.;CTO_WO
WORLD;4234000;FoodUseDom.Cons.;PNO_WO
WORLD;4235000;FoodUseDom.Cons.;OLO_WO
WORLD;4236000;FoodUseDom.Cons.;SFO_WO
WORLD;4239100;FoodUseDom.Cons.;RPO_WO
WORLD;4242000;FoodUseDom.Cons.;CCO_WO
WORLD;4243000;FoodUseDom.Cons.;PAO_WO
WORLD;4244000;FoodUseDom.Cons.;PKO_WO
Yemen;4243000;FoodUseDom.Cons.;PAO_YE
Zambia;2221000;FoodUseDom.Cons.;PNS_ZM
Zambia;2222000;FoodUseDom.Cons.;SBS_ZM
Zambia;4232000;FoodUseDom.Cons.;SBO_ZM
Zambia;4234000;FoodUseDom.Cons.;PNO_ZM
Zimbabwe;2221000;FoodUseDom.Cons.;PNS_ZW
Zimbabwe;2222000;FoodUseDom.Cons.;SBS_ZW
Zimbabwe;4232000;FoodUseDom.Cons.;SBO_ZW
Zimbabwe;4233000;FoodUseDom.Cons.;CTO_ZW
Zimbabwe;4243000;FoodUseDom.Cons.;PAO_ZW
Canada;814200;CatchForReduction;FIM_CA
Chile;814200;CatchForReduction;FIM_CL
China;814200;CatchForReduction;FIM_CN
Ecuador;814200;CatchForReduction;FIM_EC
European Union;814200;CatchForReduction;FIM_EU
Faroe Islands;814200;CatchForReduction;FIM_FO
Iceland;814200;CatchForReduction;FIM_IS
Indonesia;814200;CatchForReduction;FIM_ID
Japan;814200;CatchForReduction;FIM_JP
Korea, South;814200;CatchForReduction;FIM_KP
Malaysia;814200;CatchForReduction;FIM_MY
Mexico;814200;CatchForReduction;FIM_MX
New Zealand;814200;CatchForReduction;FIM_NZ
Norway;814200;CatchForReduction;FIM_NO
Peru;814200;CatchForReduction;FIM_PE
Philippines;814200;CatchForReduction;FIM_PH
Russia;814200;CatchForReduction;FIM_RU
Senegal;814200;CatchForReduction;FIM_SN
South Africa;814200;CatchForReduction;FIM_ZA
Taiwan;814200;CatchForReduction;FIM_TW
Thailand;814200;CatchForReduction;FIM_TH
Turkey;814200;CatchForReduction;FIM_TR
United States;814200;CatchForReduction;FIM_US
WORLD;814200;CatchForReduction;FIM_WO
Argentina;2221000;AreaPlanted;PNS_AR
Argentina;2222000;AreaPlanted;SBS_AR
Argentina;2224000;AreaPlanted;SFS_AR
Argentina;2226000;AreaPlanted;RPS_AR
Australia;2221000;AreaPlanted;PNS_AU
Australia;2222000;AreaPlanted;SBS_AU
Australia;2224000;AreaPlanted;SFS_AU
Australia;2226000;AreaPlanted;RPS_AU
Australia;4235000;AreaPlanted;OLO_AU
Bangladesh;2222000;AreaPlanted;SBS_BD
Belarus;2226000;AreaPlanted;RPS_BY
Benin;2221000;AreaPlanted;PNS_BJ
Benin;2222000;AreaPlanted;SBS_BJ
Bolivia;2222000;AreaPlanted;SBS_BO
Bolivia;2224000;AreaPlanted;SFS_BO
Bosnia and Herzegovina;2222000;AreaPlanted;SBS_BA
Bosnia and Herzegovina;2224000;AreaPlanted;SFS_BA
Brazil;2221000;AreaPlanted;PNS_BR
Brazil;2222000;AreaPlanted;SBS_BR
Brazil;2224000;AreaPlanted;SFS_BR
Brazil;2232000;AreaPlanted;PKS_BR
Brazil;4243000;AreaPlanted;PAO_BR
Burkina Faso;2221000;AreaPlanted;PNS_BF
Burma;2224000;AreaPlanted;SFS_MM
Cameroon;2221000;AreaPlanted;PNS_CM
Canada;2222000;AreaPlanted;SBS_CA
Canada;2224000;AreaPlanted;SFS_CA
Canada;2226000;AreaPlanted;RPS_CA
Central African Republic;2221000;AreaPlanted;PNS_CF
Chad;2221000;AreaPlanted;PNS_TD
Chile;2224000;AreaPlanted;SFS_CL
Chile;2226000;AreaPlanted;RPS_CL
China;2221000;AreaPlanted;PNS_CN
China;2222000;AreaPlanted;SBS_CN
China;2224000;AreaPlanted;SFS_CN
Colombia;2222000;AreaPlanted;SBS_CO
Congo (Kinshasa);2221000;AreaPlanted;PNS_CG
Cote d'Ivoire;2221000;AreaPlanted;PNS_CI
Cote d'Ivoire;2231000;AreaPlanted;CPO_CI
Ecuador;2222000;AreaPlanted;SBS_EC
Egypt;2221000;AreaPlanted;PNS_EG
Egypt;2222000;AreaPlanted;SBS_EG
Egypt;2224000;AreaPlanted;SFS_EG
Ethiopia;2226000;AreaPlanted;RPS_ET
European Union;2222000;AreaPlanted;SBS_EU
European Union;2224000;AreaPlanted;SFS_EU
European Union;2226000;AreaPlanted;RPS_EU
Ghana;2221000;AreaPlanted;PNS_GH
Ghana;2222000;AreaPlanted;SBS_GH
Guatemala;2221000;AreaPlanted;PNS_GT
Guatemala;2222000;AreaPlanted;SBS_GT
Guinea;2221000;AreaPlanted;PNS_GN
India;2221000;AreaPlanted;PNS_IN
India;2222000;AreaPlanted;SBS_IN
India;2224000;AreaPlanted;SFS_IN
India;2226000;AreaPlanted;RPS_IN
Indonesia;2222000;AreaPlanted;SBS_ID
Iran;2222000;AreaPlanted;SBS_IR
Iran;2224000;AreaPlanted;SFS_IR
Iran;2226000;AreaPlanted;RPS_IR
Israel;2224000;AreaPlanted;SFS_IL
Japan;2221000;AreaPlanted;PNS_JP
Japan;2222000;AreaPlanted;SBS_JP
Japan;2226000;AreaPlanted;RPS_JP
Kazakhstan;2222000;AreaPlanted;SBS_KZ
Kazakhstan;2224000;AreaPlanted;SFS_KZ
Kazakhstan;2226000;AreaPlanted;RPS_KZ
Korea, North;2222000;AreaPlanted;SBS_KR
Korea, South;2222000;AreaPlanted;SBS_KP
Mexico;2221000;AreaPlanted;PNS_MX
Mexico;2222000;AreaPlanted;SBS_MX
Morocco;2221000;AreaPlanted;PNS_MA
Morocco;2224000;AreaPlanted;SFS_MA
Morocco;2226000;AreaPlanted;RPS_MA
Mozambique;2221000;AreaPlanted;PNS_MZ
Nicaragua;2221000;AreaPlanted;PNS_NI
Nicaragua;2222000;AreaPlanted;SBS_NI
Nigeria;2222000;AreaPlanted;SBS_NG
Norway;2226000;AreaPlanted;RPS_NO
Pakistan;2221000;AreaPlanted;PNS_PK
Pakistan;2222000;AreaPlanted;SBS_PK
Pakistan;2226000;AreaPlanted;RPS_PK
Paraguay;2222000;AreaPlanted;SBS_PY
Paraguay;2224000;AreaPlanted;SFS_PY
Paraguay;2226000;AreaPlanted;RPS_PY
Russia;2222000;AreaPlanted;SBS_RU
Russia;2224000;AreaPlanted;SFS_RU
Russia;2226000;AreaPlanted;RPS_RU
Saudi Arabia;4235000;AreaPlanted;OLO_SA
Senegal;2221000;AreaPlanted;PNS_SN
Senegal;4243000;AreaPlanted;PAO_SN
Serbia;2222000;AreaPlanted;SBS_RS
Serbia;2224000;AreaPlanted;SFS_RS
South Africa;2221000;AreaPlanted;PNS_ZA
South Africa;2222000;AreaPlanted;SBS_ZA
South Africa;2224000;AreaPlanted;SFS_ZA
South Africa;2226000;AreaPlanted;RPS_ZA
Switzerland;2222000;AreaPlanted;SBS_CH
Switzerland;2226000;AreaPlanted;RPS_CH
Syria;2222000;AreaPlanted;SBS_SY
Taiwan;2221000;AreaPlanted;PNS_TW
Thailand;2221000;AreaPlanted;PNS_TH
Thailand;2222000;AreaPlanted;SBS_TH
Togo;2221000;AreaPlanted;PNS_TG
Tunisia;4235000;AreaPlanted;OLO_TN
Turkey;2221000;AreaPlanted;PNS_TR
Turkey;2222000;AreaPlanted;SBS_TR
Turkey;2224000;AreaPlanted;SFS_TR
Uganda;2221000;AreaPlanted;PNS_UG
Uganda;2222000;AreaPlanted;SBS_UG
Ukraine;2222000;AreaPlanted;SBS_UA
Ukraine;2224000;AreaPlanted;SFS_UA
Ukraine;2226000;AreaPlanted;RPS_UA
United Kingdom;2226000;AreaPlanted;RPS_GB
United States;2221000;AreaPlanted;PNS_US
United States;2224000;AreaPlanted;SFS_US
United States;2226000;AreaPlanted;RPS_US
Uruguay;2222000;AreaPlanted;SBS_UY
Uruguay;2224000;AreaPlanted;SFS_UY
Uruguay;2226000;AreaPlanted;RPS_UY
Uzbekistan;2222000;AreaPlanted;SBS_UZ
Uzbekistan;2224000;AreaPlanted;SFS_UZ
Vietnam;2222000;AreaPlanted;SBS_VN
WORLD;2221000;AreaPlanted;PNS_WO
WORLD;2222000;AreaPlanted;SBS_WO
WORLD;2224000;AreaPlanted;SFS_WO
WORLD;2226000;AreaPlanted;RPS_WO
WORLD;2231000;AreaPlanted;CPO_WO
WORLD;2232000;AreaPlanted;PKS_WO
WORLD;4235000;AreaPlanted;OLO_WO
WORLD;4243000;AreaPlanted;PAO_WO
Zambia;2221000;AreaPlanted;PNS_ZM
Zambia;2222000;AreaPlanted;SBS_ZM
Zimbabwe;2221000;AreaPlanted;PNS_ZW
Zimbabwe;2222000;AreaPlanted;SBS_ZW
Egypt;2223000;SeedtoLintRatio;CTS_EG
WORLD;2223000;SeedtoLintRatio;CTS_WO
Argentina;813100;MYExp.toEU;SBM_AR
Argentina;813500;MYExp.toEU;SFM_AR
Argentina;2221000;MYExp.toEU;PNS_AR
Argentina;2222000;MYExp.toEU;SBS_AR
Argentina;2224000;MYExp.toEU;SFS_AR
Argentina;4234000;MYExp.toEU;PNO_AR
Argentina;4235000;MYExp.toEU;OLO_AR
Argentina;4236000;MYExp.toEU;SFO_AR
Australia;2226000;MYExp.toEU;RPS_AU
Australia;4235000;MYExp.toEU;OLO_AU
Belarus;813100;MYExp.toEU;SBM_BY
Belarus;813600;MYExp.toEU;RPM_BY
Belarus;4232000;MYExp.toEU;SBO_BY
Belarus;4239100;MYExp.toEU;RPO_BY
Bolivia;813100;MYExp.toEU;SBM_BO
Bosnia and Herzegovina;2222000;MYExp.toEU;SBS_BA
Bosnia and Herzegovina;4232000;MYExp.toEU;SBO_BA
Bosnia and Herzegovina;4236000;MYExp.toEU;SFO_BA
Brazil;813100;MYExp.toEU;SBM_BR
Brazil;2221000;MYExp.toEU;PNS_BR
Brazil;2222000;MYExp.toEU;SBS_BR
Brazil;4234000;MYExp.toEU;PNO_BR
Brazil;4243000;MYExp.toEU;PAO_BR
Cameroon;2221000;MYExp.toEU;PNS_CM
Canada;813100;MYExp.toEU;SBM_CA
Canada;813600;MYExp.toEU;RPM_CA
Canada;2222000;MYExp.toEU;SBS_CA
Canada;2226000;MYExp.toEU;RPS_CA
Canada;4239100;MYExp.toEU;RPO_CA
Chile;814200;MYExp.toEU;FIM_CL
Chile;4235000;MYExp.toEU;OLO_CL
China;813100;MYExp.toEU;SBM_CN
China;813500;MYExp.toEU;SFM_CN
China;2221000;MYExp.toEU;PNS_CN
China;2222000;MYExp.toEU;SBS_CN
China;2224000;MYExp.toEU;SFS_CN
Colombia;813800;MYExp.toEU;PKM_CO
Colombia;4243000;MYExp.toEU;PAO_CO
Colombia;4244000;MYExp.toEU;PKO_CO
Cote d'Ivoire;2223000;MYExp.toEU;CTS_CI
Cote d'Ivoire;4242000;MYExp.toEU;CCO_CI
Cote d'Ivoire;4243000;MYExp.toEU;PAO_CI
Cote d'Ivoire;4244000;MYExp.toEU;PKO_CI
Ecuador;814200;MYExp.toEU;FIM_EC
Ecuador;4243000;MYExp.toEU;PAO_EC
Egypt;2221000;MYExp.toEU;PNS_EG
Egypt;4232000;MYExp.toEU;SBO_EG
Egypt;4243000;MYExp.toEU;PAO_EG
Ethiopia;813100;MYExp.toEU;SBM_ET
Ethiopia;2222000;MYExp.toEU;SBS_ET
Faroe Islands;814200;MYExp.toEU;FIM_FO
Gambia, The;2221000;MYExp.toEU;PNS_GM
Ghana;813800;MYExp.toEU;PKM_GH
Ghana;2222000;MYExp.toEU;SBS_GH
Ghana;4243000;MYExp.toEU;PAO_GH
Guatemala;4243000;MYExp.toEU;PAO_GT
Guatemala;4244000;MYExp.toEU;PKO_GT
Honduras;4243000;MYExp.toEU;PAO_HN
Iceland;814200;MYExp.toEU;FIM_IS
India;813100;MYExp.toEU;SBM_IN
India;813600;MYExp.toEU;RPM_IN
India;2221000;MYExp.toEU;PNS_IN
India;2222000;MYExp.toEU;SBS_IN
India;4234000;MYExp.toEU;PNO_IN
Indonesia;813800;MYExp.toEU;PKM_ID
Indonesia;4242000;MYExp.toEU;CCO_ID
Indonesia;4243000;MYExp.toEU;PAO_ID
Indonesia;4244000;MYExp.toEU;PKO_ID
Israel;4232000;MYExp.toEU;SBO_IL
Kazakhstan;813100;MYExp.toEU;SBM_KZ
Kazakhstan;813600;MYExp.toEU;RPM_KZ
Kazakhstan;2222000;MYExp.toEU;SBS_KZ
Kazakhstan;2226000;MYExp.toEU;RPS_KZ
Malaysia;813800;MYExp.toEU;PKM_MY
Malaysia;4242000;MYExp.toEU;CCO_MY
Malaysia;4243000;MYExp.toEU;PAO_MY
Mexico;814200;MYExp.toEU;FIM_MX
Moldova;2226000;MYExp.toEU;RPS_MD
Moldova;4236000;MYExp.toEU;SFO_MD
Morocco;814200;MYExp.toEU;FIM_MA
Morocco;4235000;MYExp.toEU;OLO_MA
Nicaragua;2221000;MYExp.toEU;PNS_NI
Nicaragua;4234000;MYExp.toEU;PNO_NI
Nigeria;813100;MYExp.toEU;SBM_NG
Nigeria;813800;MYExp.toEU;PKM_NG
Nigeria;2222000;MYExp.toEU;SBS_NG
Norway;813100;MYExp.toEU;SBM_NO
Norway;814200;MYExp.toEU;FIM_NO
Norway;4232000;MYExp.toEU;SBO_NO
Pakistan;813100;MYExp.toEU;SBM_PK
Papua New Guinea;4242000;MYExp.toEU;CCO_PG
Papua New Guinea;4243000;MYExp.toEU;PAO_PG
Paraguay;813100;MYExp.toEU;SBM_PY
Paraguay;2222000;MYExp.toEU;SBS_PY
Paraguay;4232000;MYExp.toEU;SBO_PY
Peru;814200;MYExp.toEU;FIM_PE
Peru;4243000;MYExp.toEU;PAO_PE
Philippines;4242000;MYExp.toEU;CCO_PH
Russia;813100;MYExp.toEU;SBM_RU
Russia;813500;MYExp.toEU;SFM_RU
Russia;813600;MYExp.toEU;RPM_RU
Russia;2224000;MYExp.toEU;SFS_RU
Russia;2226000;MYExp.toEU;RPS_RU
Russia;4232000;MYExp.toEU;SBO_RU
Russia;4236000;MYExp.toEU;SFO_RU
Russia;4239100;MYExp.toEU;RPO_RU
Senegal;814200;MYExp.toEU;FIM_SN
Senegal;2221000;MYExp.toEU;PNS_SN
Senegal;4234000;MYExp.toEU;PNO_SN
Serbia;813100;MYExp.toEU;SBM_RS
Serbia;813500;MYExp.toEU;SFM_RS
Serbia;2222000;MYExp.toEU;SBS_RS
Serbia;2224000;MYExp.toEU;SFS_RS
Serbia;4232000;MYExp.toEU;SBO_RS
Serbia;4236000;MYExp.toEU;SFO_RS
South Africa;814200;MYExp.toEU;FIM_ZA
South Africa;2221000;MYExp.toEU;PNS_ZA
Sudan;2221000;MYExp.toEU;PNS_SD
Sudan;4234000;MYExp.toEU;PNO_SD
Switzerland;813100;MYExp.toEU;SBM_CH
Thailand;813700;MYExp.toEU;CPM_TH
Thailand;814200;MYExp.toEU;FIM_TH
Thailand;2221000;MYExp.toEU;PNS_TH
Togo;813800;MYExp.toEU;PKM_TG
Tunisia;4235000;MYExp.toEU;OLO_TN
Turkey;813100;MYExp.toEU;SBM_TR
Turkey;814200;MYExp.toEU;FIM_TR
Turkey;2222000;MYExp.toEU;SBS_TR
Turkey;2224000;MYExp.toEU;SFS_TR
Turkey;4232000;MYExp.toEU;SBO_TR
Turkey;4235000;MYExp.toEU;OLO_TR
Turkey;4236000;MYExp.toEU;SFO_TR
Ukraine;813100;MYExp.toEU;SBM_UA
Ukraine;813500;MYExp.toEU;SFM_UA
Ukraine;813600;MYExp.toEU;RPM_UA
Ukraine;2222000;MYExp.toEU;SBS_UA
Ukraine;2224000;MYExp.toEU;SFS_UA
Ukraine;2226000;MYExp.toEU;RPS_UA
Ukraine;4232000;MYExp.toEU;SBO_UA
Ukraine;4236000;MYExp.toEU;SFO_UA
Ukraine;4239100;MYExp.toEU;RPO_UA
United Kingdom;813100;MYExp.toEU;SBM_GB
United Kingdom;814200;MYExp.toEU;FIM_GB
United Kingdom;2221000;MYExp.toEU;PNS_GB
United Kingdom;2222000;MYExp.toEU;SBS_GB
United Kingdom;4232000;MYExp.toEU;SBO_GB
United States;813100;MYExp.toEU;SBM_US
United States;814200;MYExp.toEU;FIM_US
United States;2221000;MYExp.toEU;PNS_US
United States;2222000;MYExp.toEU;SBS_US
United States;4232000;MYExp.toEU;SBO_US
United States;4234000;MYExp.toEU;PNO_US
Uruguay;813100;MYExp.toEU;SBM_UY
Uruguay;2222000;MYExp.toEU;SBS_UY
Vietnam;2221000;MYExp.toEU;PNS_VN
WORLD;813100;MYExp.toEU;SBM_WO
WORLD;813500;MYExp.toEU;SFM_WO
WORLD;813600;MYExp.toEU;RPM_WO
WORLD;813700;MYExp.toEU;CPM_WO
WORLD;813800;MYExp.toEU;PKM_WO
WORLD;814200;MYExp.toEU;FIM_WO
WORLD;2221000;MYExp.toEU;PNS_WO
WORLD;2222000;MYExp.toEU;SBS_WO
WORLD;2223000;MYExp.toEU;CTS_WO
WORLD;2224000;MYExp.toEU;SFS_WO
WORLD;2226000;MYExp.toEU;RPS_WO
WORLD;4232000;MYExp.toEU;SBO_WO
WORLD;4234000;MYExp.toEU;PNO_WO
WORLD;4235000;MYExp.toEU;OLO_WO
WORLD;4236000;MYExp.toEU;SFO_WO
WORLD;4239100;MYExp.toEU;RPO_WO
WORLD;4242000;MYExp.toEU;CCO_WO
WORLD;4243000;MYExp.toEU;PAO_WO
WORLD;4244000;MYExp.toEU;PKO_WO
Algeria;813100;FeedWasteDom.Cons.;SBM_DZ
Argentina;813100;FeedWasteDom.Cons.;SBM_AR
Argentina;813200;FeedWasteDom.Cons.;PNM_AR
Argentina;813300;FeedWasteDom.Cons.;CTM_AR
Argentina;813500;FeedWasteDom.Cons.;SFM_AR
Argentina;813600;FeedWasteDom.Cons.;RPM_AR
Argentina;2221000;FeedWasteDom.Cons.;PNS_AR
Argentina;2222000;FeedWasteDom.Cons.;SBS_AR
Argentina;2223000;FeedWasteDom.Cons.;CTS_AR
Argentina;2224000;FeedWasteDom.Cons.;SFS_AR
Argentina;2226000;FeedWasteDom.Cons.;RPS_AR
Argentina;4236000;FeedWasteDom.Cons.;SFO_AR
Australia;813100;FeedWasteDom.Cons.;SBM_AU
Australia;813300;FeedWasteDom.Cons.;CTM_AU
Australia;813500;FeedWasteDom.Cons.;SFM_AU
Australia;813600;FeedWasteDom.Cons.;RPM_AU
Australia;813800;FeedWasteDom.Cons.;PKM_AU
Australia;814200;FeedWasteDom.Cons.;FIM_AU
Australia;2222000;FeedWasteDom.Cons.;SBS_AU
Australia;2223000;FeedWasteDom.Cons.;CTS_AU
Australia;2224000;FeedWasteDom.Cons.;SFS_AU
Australia;2226000;FeedWasteDom.Cons.;RPS_AU
Azerbaijan;813100;FeedWasteDom.Cons.;SBM_AZ
Azerbaijan;813300;FeedWasteDom.Cons.;CTM_AZ
Azerbaijan;2223000;FeedWasteDom.Cons.;CTS_AZ
Bangladesh;813100;FeedWasteDom.Cons.;SBM_BD
Bangladesh;813200;FeedWasteDom.Cons.;PNM_BD
Bangladesh;813600;FeedWasteDom.Cons.;RPM_BD
Bangladesh;813700;FeedWasteDom.Cons.;CPM_BD
Bangladesh;2221000;FeedWasteDom.Cons.;PNS_BD
Bangladesh;2222000;FeedWasteDom.Cons.;SBS_BD
Bangladesh;2226000;FeedWasteDom.Cons.;RPS_BD
Barbados;813100;FeedWasteDom.Cons.;SBM_BB
Belarus;813100;FeedWasteDom.Cons.;SBM_BY
Belarus;813500;FeedWasteDom.Cons.;SFM_BY
Belarus;813600;FeedWasteDom.Cons.;RPM_BY
Belarus;2224000;FeedWasteDom.Cons.;SFS_BY
Belarus;2226000;FeedWasteDom.Cons.;RPS_BY
Benin;813100;FeedWasteDom.Cons.;SBM_BJ
Benin;813200;FeedWasteDom.Cons.;PNM_BJ
Benin;813300;FeedWasteDom.Cons.;CTM_BJ
Benin;2221000;FeedWasteDom.Cons.;PNS_BJ
Benin;2222000;FeedWasteDom.Cons.;SBS_BJ
Benin;2223000;FeedWasteDom.Cons.;CTS_BJ
Bolivia;813100;FeedWasteDom.Cons.;SBM_BO
Bolivia;813500;FeedWasteDom.Cons.;SFM_BO
Bolivia;2222000;FeedWasteDom.Cons.;SBS_BO
Bosnia and Herzegovina;813100;FeedWasteDom.Cons.;SBM_BA
Bosnia and Herzegovina;813500;FeedWasteDom.Cons.;SFM_BA
Bosnia and Herzegovina;2222000;FeedWasteDom.Cons.;SBS_BA
Bosnia and Herzegovina;2224000;FeedWasteDom.Cons.;SFS_BA
Brazil;813100;FeedWasteDom.Cons.;SBM_BR
Brazil;813200;FeedWasteDom.Cons.;PNM_BR
Brazil;813300;FeedWasteDom.Cons.;CTM_BR
Brazil;813500;FeedWasteDom.Cons.;SFM_BR
Brazil;813800;FeedWasteDom.Cons.;PKM_BR
Brazil;2221000;FeedWasteDom.Cons.;PNS_BR
Brazil;2222000;FeedWasteDom.Cons.;SBS_BR
Brazil;2223000;FeedWasteDom.Cons.;CTS_BR
Brazil;2224000;FeedWasteDom.Cons.;SFS_BR
Brazil;4236000;FeedWasteDom.Cons.;SFO_BR
Burkina Faso;813200;FeedWasteDom.Cons.;PNM_BF
Burkina Faso;813300;FeedWasteDom.Cons.;CTM_BF
Burkina Faso;2221000;FeedWasteDom.Cons.;PNS_BF
Burkina Faso;2223000;FeedWasteDom.Cons.;CTS_BF
Burma;813100;FeedWasteDom.Cons.;SBM_MM
Burma;813200;FeedWasteDom.Cons.;PNM_MM
Burma;813300;FeedWasteDom.Cons.;CTM_MM
Burma;813500;FeedWasteDom.Cons.;SFM_MM
Burma;2221000;FeedWasteDom.Cons.;PNS_MM
Burma;2222000;FeedWasteDom.Cons.;SBS_MM
Burma;2224000;FeedWasteDom.Cons.;SFS_MM
Cambodia;813100;FeedWasteDom.Cons.;SBM_KH
Cameroon;813200;FeedWasteDom.Cons.;PNM_CM
Cameroon;813300;FeedWasteDom.Cons.;CTM_CM
Cameroon;813800;FeedWasteDom.Cons.;PKM_CM
Cameroon;2221000;FeedWasteDom.Cons.;PNS_CM
Cameroon;2223000;FeedWasteDom.Cons.;CTS_CM
Canada;813100;FeedWasteDom.Cons.;SBM_CA
Canada;813500;FeedWasteDom.Cons.;SFM_CA
Canada;813600;FeedWasteDom.Cons.;RPM_CA
Canada;814200;FeedWasteDom.Cons.;FIM_CA
Canada;2222000;FeedWasteDom.Cons.;SBS_CA
Canada;2224000;FeedWasteDom.Cons.;SFS_CA
Canada;2226000;FeedWasteDom.Cons.;RPS_CA
Central African Republic;813200;FeedWasteDom.Cons.;PNM_CF
Central African Republic;2221000;FeedWasteDom.Cons.;PNS_CF
Chad;813200;FeedWasteDom.Cons.;PNM_TD
Chad;813300;FeedWasteDom.Cons.;CTM_TD
Chad;2221000;FeedWasteDom.Cons.;PNS_TD
Chad;2223000;FeedWasteDom.Cons.;CTS_TD
Chile;813100;FeedWasteDom.Cons.;SBM_CL
Chile;813500;FeedWasteDom.Cons.;SFM_CL
Chile;813600;FeedWasteDom.Cons.;RPM_CL
Chile;814200;FeedWasteDom.Cons.;FIM_CL
Chile;2226000;FeedWasteDom.Cons.;RPS_CL
China;813100;FeedWasteDom.Cons.;SBM_CN
China;813200;FeedWasteDom.Cons.;PNM_CN
China;813300;FeedWasteDom.Cons.;CTM_CN
China;813500;FeedWasteDom.Cons.;SFM_CN
China;813600;FeedWasteDom.Cons.;RPM_CN
China;813700;FeedWasteDom.Cons.;CPM_CN
China;813800;FeedWasteDom.Cons.;PKM_CN
China;814200;FeedWasteDom.Cons.;FIM_CN
China;2221000;FeedWasteDom.Cons.;PNS_CN
China;2222000;FeedWasteDom.Cons.;SBS_CN
China;2223000;FeedWasteDom.Cons.;CTS_CN
China;2224000;FeedWasteDom.Cons.;SFS_CN
China;2226000;FeedWasteDom.Cons.;RPS_CN
Colombia;813100;FeedWasteDom.Cons.;SBM_CO
Colombia;813800;FeedWasteDom.Cons.;PKM_CO
Colombia;814200;FeedWasteDom.Cons.;FIM_CO
Colombia;2222000;FeedWasteDom.Cons.;SBS_CO
Colombia;4243000;FeedWasteDom.Cons.;PAO_CO
Comoros;2231000;FeedWasteDom.Cons.;CPO_KM
Congo (Kinshasa);813200;FeedWasteDom.Cons.;PNM_CG
Congo (Kinshasa);813800;FeedWasteDom.Cons.;PKM_CG
Congo (Kinshasa);2221000;FeedWasteDom.Cons.;PNS_CG
Congo (Kinshasa);2232000;FeedWasteDom.Cons.;PKS_CG
Costa Rica;813100;FeedWasteDom.Cons.;SBM_CR
Costa Rica;813800;FeedWasteDom.Cons.;PKM_CR
Cote d'Ivoire;813100;FeedWasteDom.Cons.;SBM_CI
