Country;CommodityCode;Attribute
Guatemala;4243000.0;BeginningStocks
Guatemala;4244000.0;BeginningStocks
Guinea;410000.0;BeginningStocks
Guinea;440000.0;BeginningStocks
Guinea;4243000.0;BeginningStocks
Guyana;410000.0;BeginningStocks
Guyana;813100.0;BeginningStocks
Haiti;410000.0;BeginningStocks
Haiti;4232000.0;BeginningStocks
Haiti;4243000.0;BeginningStocks
Honduras;410000.0;BeginningStocks
Honduras;440000.0;BeginningStocks
Honduras;813100.0;BeginningStocks
Honduras;813800.0;BeginningStocks
Honduras;4243000.0;BeginningStocks
Honduras;4244000.0;BeginningStocks
Hong Kong;2221000.0;BeginningStocks
Hong Kong;4232000.0;BeginningStocks
Hong Kong;4234000.0;BeginningStocks
Hong Kong;4239100.0;BeginningStocks
Iceland;814200.0;BeginningStocks
India;410000.0;BeginningStocks
India;440000.0;BeginningStocks
India;813100.0;BeginningStocks
India;813600.0;BeginningStocks
India;813700.0;BeginningStocks
India;813800.0;BeginningStocks
India;2221000.0;BeginningStocks
India;2222000.0;BeginningStocks
India;2223000.0;BeginningStocks
India;2226000.0;BeginningStocks
India;2231000.0;BeginningStocks
India;2232000.0;BeginningStocks
India;4232000.0;BeginningStocks
India;4233000.0;BeginningStocks
India;4234000.0;BeginningStocks
India;4236000.0;BeginningStocks
India;4239100.0;BeginningStocks
India;4242000.0;BeginningStocks
India;4243000.0;BeginningStocks
India;4244000.0;BeginningStocks
Indonesia;410000.0;BeginningStocks
Indonesia;440000.0;BeginningStocks
Indonesia;813100.0;BeginningStocks
Indonesia;813200.0;BeginningStocks
Indonesia;813600.0;BeginningStocks
Indonesia;813700.0;BeginningStocks
Indonesia;813800.0;BeginningStocks
Indonesia;814200.0;BeginningStocks
Indonesia;2221000.0;BeginningStocks
Indonesia;2222000.0;BeginningStocks
Indonesia;2231000.0;BeginningStocks
Indonesia;2232000.0;BeginningStocks
Indonesia;4239100.0;BeginningStocks
Indonesia;4242000.0;BeginningStocks
Indonesia;4243000.0;BeginningStocks
Indonesia;4244000.0;BeginningStocks
Iran;410000.0;BeginningStocks
Iran;440000.0;BeginningStocks
Iran;813100.0;BeginningStocks
Iran;813600.0;BeginningStocks
Iran;2222000.0;BeginningStocks
Iran;2224000.0;BeginningStocks
Iran;4232000.0;BeginningStocks
Iran;4236000.0;BeginningStocks
Iran;4239100.0;BeginningStocks
Iran;4243000.0;BeginningStocks
Iraq;410000.0;BeginningStocks
Iraq;440000.0;BeginningStocks
Iraq;813100.0;BeginningStocks
Iraq;4236000.0;BeginningStocks
Iraq;4243000.0;BeginningStocks
Israel;410000.0;BeginningStocks
Israel;440000.0;BeginningStocks
Israel;813100.0;BeginningStocks
Israel;813600.0;BeginningStocks
Israel;2222000.0;BeginningStocks
Israel;2224000.0;BeginningStocks
Israel;2226000.0;BeginningStocks
Israel;4232000.0;BeginningStocks
Israel;4235000.0;BeginningStocks
Israel;4236000.0;BeginningStocks
Israel;4239100.0;BeginningStocks
Jamaica;440000.0;BeginningStocks
Jamaica;813100.0;BeginningStocks
Jamaica;4232000.0;BeginningStocks
Japan;410000.0;BeginningStocks
Japan;440000.0;BeginningStocks
Japan;813100.0;BeginningStocks
Japan;813600.0;BeginningStocks
Japan;813700.0;BeginningStocks
Japan;814200.0;BeginningStocks
Japan;2221000.0;BeginningStocks
Japan;2222000.0;BeginningStocks
Japan;2223000.0;BeginningStocks
Japan;2226000.0;BeginningStocks
Japan;4232000.0;BeginningStocks
Japan;4235000.0;BeginningStocks
Japan;4236000.0;BeginningStocks
Japan;4239100.0;BeginningStocks
Japan;4243000.0;BeginningStocks
Jordan;410000.0;BeginningStocks
Jordan;440000.0;BeginningStocks
Jordan;813100.0;BeginningStocks
Jordan;4232000.0;BeginningStocks
Jordan;4235000.0;BeginningStocks
Jordan;4236000.0;BeginningStocks
Jordan;4243000.0;BeginningStocks
Kazakhstan;410000.0;BeginningStocks
Kazakhstan;440000.0;BeginningStocks
Kazakhstan;813100.0;BeginningStocks
Kazakhstan;813300.0;BeginningStocks
Kazakhstan;813500.0;BeginningStocks
Kazakhstan;813600.0;BeginningStocks
Kazakhstan;2222000.0;BeginningStocks
Kazakhstan;2224000.0;BeginningStocks
Kazakhstan;2226000.0;BeginningStocks
Kazakhstan;4232000.0;BeginningStocks
Kazakhstan;4233000.0;BeginningStocks
Kazakhstan;4236000.0;BeginningStocks
Kazakhstan;4239100.0;BeginningStocks
Kenya;410000.0;BeginningStocks
Kenya;440000.0;BeginningStocks
Kenya;813100.0;BeginningStocks
Kenya;4243000.0;BeginningStocks
Korea, North;813100.0;BeginningStocks
Korea, North;2222000.0;BeginningStocks
Korea, North;4232000.0;BeginningStocks
Korea, North;4243000.0;BeginningStocks
Korea, South;410000.0;BeginningStocks
Korea, South;440000.0;BeginningStocks
Korea, South;813100.0;BeginningStocks
Korea, South;813600.0;BeginningStocks
Korea, South;813700.0;BeginningStocks
Korea, South;814200.0;BeginningStocks
Korea, South;2221000.0;BeginningStocks
Korea, South;2222000.0;BeginningStocks
Korea, South;2226000.0;BeginningStocks
Korea, South;4232000.0;BeginningStocks
Korea, South;4239100.0;BeginningStocks
Korea, South;4243000.0;BeginningStocks
Kuwait;440000.0;BeginningStocks
Kuwait;4243000.0;BeginningStocks
Kyrgyzstan;410000.0;BeginningStocks
Kyrgyzstan;440000.0;BeginningStocks
Laos;440000.0;BeginningStocks
Lebanon;410000.0;BeginningStocks
Lebanon;440000.0;BeginningStocks
Lebanon;813100.0;BeginningStocks
Lebanon;2222000.0;BeginningStocks
Lebanon;4232000.0;BeginningStocks
Lebanon;4235000.0;BeginningStocks
Lebanon;4236000.0;BeginningStocks
Liberia;4243000.0;BeginningStocks
Libya;410000.0;BeginningStocks
Libya;440000.0;BeginningStocks
Libya;813100.0;BeginningStocks
Libya;4235000.0;BeginningStocks
Libya;4236000.0;BeginningStocks
Madagascar;440000.0;BeginningStocks
Madagascar;4232000.0;BeginningStocks
Malawi;410000.0;BeginningStocks
Malawi;440000.0;BeginningStocks
Malawi;2221000.0;BeginningStocks
Malaysia;410000.0;BeginningStocks
Malaysia;440000.0;BeginningStocks
Malaysia;813100.0;BeginningStocks
Malaysia;813800.0;BeginningStocks
Malaysia;814200.0;BeginningStocks
Malaysia;2221000.0;BeginningStocks
Malaysia;2222000.0;BeginningStocks
Malaysia;2232000.0;BeginningStocks
Malaysia;4232000.0;BeginningStocks
Malaysia;4234000.0;BeginningStocks
Malaysia;4242000.0;BeginningStocks
Malaysia;4243000.0;BeginningStocks
Malaysia;4244000.0;BeginningStocks
Mali;410000.0;BeginningStocks
Mali;440000.0;BeginningStocks
Mali;2221000.0;BeginningStocks
Mali;2223000.0;BeginningStocks
Mali;4233000.0;BeginningStocks
Mauritania;410000.0;BeginningStocks
Mauritania;4243000.0;BeginningStocks
Mauritius;410000.0;BeginningStocks
Mauritius;4232000.0;BeginningStocks
Mexico;410000.0;BeginningStocks
Mexico;440000.0;BeginningStocks
Mexico;813100.0;BeginningStocks
Mexico;813600.0;BeginningStocks
Mexico;814200.0;BeginningStocks
Mexico;2221000.0;BeginningStocks
Mexico;2222000.0;BeginningStocks
Mexico;2223000.0;BeginningStocks
Mexico;2224000.0;BeginningStocks
Mexico;2226000.0;BeginningStocks
Mexico;2231000.0;BeginningStocks
Mexico;4232000.0;BeginningStocks
Mexico;4233000.0;BeginningStocks
Mexico;4235000.0;BeginningStocks
Mexico;4236000.0;BeginningStocks
Mexico;4239100.0;BeginningStocks
Mexico;4242000.0;BeginningStocks
Mexico;4243000.0;BeginningStocks
Moldova;410000.0;BeginningStocks
Moldova;440000.0;BeginningStocks
Moldova;813500.0;BeginningStocks
Moldova;2224000.0;BeginningStocks
Moldova;2226000.0;BeginningStocks
Moldova;4236000.0;BeginningStocks
Morocco;410000.0;BeginningStocks
Morocco;440000.0;BeginningStocks
Morocco;813100.0;BeginningStocks
Morocco;813500.0;BeginningStocks
Morocco;813600.0;BeginningStocks
Morocco;814200.0;BeginningStocks
Morocco;2221000.0;BeginningStocks
Morocco;4232000.0;BeginningStocks
Morocco;4235000.0;BeginningStocks
Morocco;4236000.0;BeginningStocks
Morocco;4239100.0;BeginningStocks
Mozambique;410000.0;BeginningStocks
Mozambique;440000.0;BeginningStocks
Mozambique;2221000.0;BeginningStocks
Mozambique;2223000.0;BeginningStocks
Mozambique;4243000.0;BeginningStocks
Namibia;410000.0;BeginningStocks
Namibia;440000.0;BeginningStocks
Nepal;440000.0;BeginningStocks
New Zealand;410000.0;BeginningStocks
New Zealand;440000.0;BeginningStocks
New Zealand;813100.0;BeginningStocks
New Zealand;813800.0;BeginningStocks
New Zealand;4232000.0;BeginningStocks
New Zealand;4243000.0;BeginningStocks
Nicaragua;410000.0;BeginningStocks
Nicaragua;440000.0;BeginningStocks
Nicaragua;813100.0;BeginningStocks
Nicaragua;2221000.0;BeginningStocks
Nicaragua;4232000.0;BeginningStocks
Nicaragua;4234000.0;BeginningStocks
Niger;410000.0;BeginningStocks
Niger;2221000.0;BeginningStocks
Nigeria;410000.0;BeginningStocks
Nigeria;440000.0;BeginningStocks
Nigeria;813100.0;BeginningStocks
Nigeria;2221000.0;BeginningStocks
Nigeria;2222000.0;BeginningStocks
Nigeria;2223000.0;BeginningStocks
Nigeria;2232000.0;BeginningStocks
Nigeria;4232000.0;BeginningStocks
Nigeria;4243000.0;BeginningStocks
Nigeria;4244000.0;BeginningStocks
North Macedonia;410000.0;BeginningStocks
North Macedonia;440000.0;BeginningStocks
North Macedonia;813100.0;BeginningStocks
North Macedonia;2224000.0;BeginningStocks
Norway;410000.0;BeginningStocks
Norway;813100.0;BeginningStocks
Norway;813500.0;BeginningStocks
Norway;813600.0;BeginningStocks
Norway;814200.0;BeginningStocks
Norway;2222000.0;BeginningStocks
Norway;4232000.0;BeginningStocks
Norway;4236000.0;BeginningStocks
Norway;4239100.0;BeginningStocks
Oman;410000.0;BeginningStocks
Oman;440000.0;BeginningStocks
Oman;4243000.0;BeginningStocks
Pakistan;410000.0;BeginningStocks
Pakistan;440000.0;BeginningStocks
Pakistan;813100.0;BeginningStocks
Pakistan;813300.0;BeginningStocks
Pakistan;813600.0;BeginningStocks
Pakistan;2221000.0;BeginningStocks
Pakistan;2222000.0;BeginningStocks
Pakistan;2223000.0;BeginningStocks
Pakistan;2224000.0;BeginningStocks
Pakistan;2226000.0;BeginningStocks
Pakistan;4232000.0;BeginningStocks
Pakistan;4233000.0;BeginningStocks
Pakistan;4236000.0;BeginningStocks
Pakistan;4239100.0;BeginningStocks
Pakistan;4243000.0;BeginningStocks
Panama;410000.0;BeginningStocks
Panama;440000.0;BeginningStocks
Panama;813100.0;BeginningStocks
Panama;2222000.0;BeginningStocks
Panama;4232000.0;BeginningStocks
Papua New Guinea;410000.0;BeginningStocks
Papua New Guinea;813700.0;BeginningStocks
Papua New Guinea;2231000.0;BeginningStocks
Papua New Guinea;4242000.0;BeginningStocks
Papua New Guinea;4243000.0;BeginningStocks
Paraguay;410000.0;BeginningStocks
Paraguay;440000.0;BeginningStocks
Paraguay;813100.0;BeginningStocks
Paraguay;813300.0;BeginningStocks
Paraguay;813500.0;BeginningStocks
Paraguay;813600.0;BeginningStocks
Paraguay;2222000.0;BeginningStocks
Paraguay;2223000.0;BeginningStocks
Paraguay;2224000.0;BeginningStocks
Paraguay;2226000.0;BeginningStocks
Paraguay;4232000.0;BeginningStocks
Paraguay;4233000.0;BeginningStocks
Paraguay;4236000.0;BeginningStocks
Paraguay;4239100.0;BeginningStocks
Peru;410000.0;BeginningStocks
Peru;440000.0;BeginningStocks
Peru;813100.0;BeginningStocks
Peru;814200.0;BeginningStocks
Peru;2222000.0;BeginningStocks
Peru;4232000.0;BeginningStocks
Peru;4236000.0;BeginningStocks
Peru;4243000.0;BeginningStocks
Philippines;410000.0;BeginningStocks
Philippines;440000.0;BeginningStocks
Philippines;813100.0;BeginningStocks
Philippines;813700.0;BeginningStocks
Philippines;814200.0;BeginningStocks
Philippines;2221000.0;BeginningStocks
Philippines;2222000.0;BeginningStocks
Philippines;2231000.0;BeginningStocks
Philippines;4232000.0;BeginningStocks
Philippines;4242000.0;BeginningStocks
Philippines;4243000.0;BeginningStocks
Philippines;4244000.0;BeginningStocks
Russia;410000.0;BeginningStocks
Russia;440000.0;BeginningStocks
Russia;813100.0;BeginningStocks
Russia;813500.0;BeginningStocks
Russia;813600.0;BeginningStocks
Russia;814200.0;BeginningStocks
Russia;2221000.0;BeginningStocks
Russia;2222000.0;BeginningStocks
Russia;2224000.0;BeginningStocks
Russia;2226000.0;BeginningStocks
Russia;4232000.0;BeginningStocks
Russia;4236000.0;BeginningStocks
Russia;4239100.0;BeginningStocks
Russia;4243000.0;BeginningStocks
Russia;4244000.0;BeginningStocks
Rwanda;410000.0;BeginningStocks
Rwanda;440000.0;BeginningStocks
Rwanda;4243000.0;BeginningStocks
Saudi Arabia;410000.0;BeginningStocks
Saudi Arabia;440000.0;BeginningStocks
Saudi Arabia;813100.0;BeginningStocks
Saudi Arabia;2222000.0;BeginningStocks
Saudi Arabia;4232000.0;BeginningStocks
Saudi Arabia;4235000.0;BeginningStocks
Saudi Arabia;4236000.0;BeginningStocks
Saudi Arabia;4243000.0;BeginningStocks
Saudi Arabia;4244000.0;BeginningStocks
Senegal;410000.0;BeginningStocks
Senegal;440000.0;BeginningStocks
Senegal;2221000.0;BeginningStocks
Senegal;4232000.0;BeginningStocks
Senegal;4234000.0;BeginningStocks
Senegal;4243000.0;BeginningStocks
Serbia;410000.0;BeginningStocks
Serbia;440000.0;BeginningStocks
Serbia;813100.0;BeginningStocks
Serbia;813500.0;BeginningStocks
Serbia;2222000.0;BeginningStocks
Serbia;2224000.0;BeginningStocks
Serbia;4232000.0;BeginningStocks
Serbia;4236000.0;BeginningStocks
Singapore;410000.0;BeginningStocks
Singapore;813100.0;BeginningStocks
Singapore;2221000.0;BeginningStocks
Singapore;4242000.0;BeginningStocks
Singapore;4243000.0;BeginningStocks
Singapore;4244000.0;BeginningStocks
Solomon Islands;2231000.0;BeginningStocks
South Africa;410000.0;BeginningStocks
South Africa;440000.0;BeginningStocks
South Africa;813100.0;BeginningStocks
South Africa;813500.0;BeginningStocks
South Africa;813600.0;BeginningStocks
South Africa;814200.0;BeginningStocks
South Africa;2221000.0;BeginningStocks
South Africa;2222000.0;BeginningStocks
South Africa;2224000.0;BeginningStocks
South Africa;2226000.0;BeginningStocks
South Africa;4232000.0;BeginningStocks
South Africa;4233000.0;BeginningStocks
South Africa;4236000.0;BeginningStocks
South Africa;4239100.0;BeginningStocks
South Africa;4243000.0;BeginningStocks
South Africa;4244000.0;BeginningStocks
Sri Lanka;410000.0;BeginningStocks
Sri Lanka;440000.0;BeginningStocks
Sri Lanka;813100.0;BeginningStocks
Sri Lanka;813700.0;BeginningStocks
Sri Lanka;4242000.0;BeginningStocks
Sri Lanka;4243000.0;BeginningStocks
Sudan;410000.0;BeginningStocks
Sudan;813200.0;BeginningStocks
Sudan;2221000.0;BeginningStocks
Sudan;2223000.0;BeginningStocks
Sudan;4234000.0;BeginningStocks
Switzerland;410000.0;BeginningStocks
Switzerland;440000.0;BeginningStocks
Switzerland;813100.0;BeginningStocks
Switzerland;813500.0;BeginningStocks
Switzerland;813600.0;BeginningStocks
Switzerland;4239100.0;BeginningStocks
Switzerland;4243000.0;BeginningStocks
Syria;410000.0;BeginningStocks
Syria;440000.0;BeginningStocks
Syria;813100.0;BeginningStocks
Syria;2222000.0;BeginningStocks
Syria;2223000.0;BeginningStocks
Syria;4232000.0;BeginningStocks
Syria;4235000.0;BeginningStocks
Syria;4236000.0;BeginningStocks
Taiwan;410000.0;BeginningStocks
Taiwan;440000.0;BeginningStocks
Taiwan;813100.0;BeginningStocks
Taiwan;2221000.0;BeginningStocks
Taiwan;2222000.0;BeginningStocks
Taiwan;4232000.0;BeginningStocks
Taiwan;4236000.0;BeginningStocks
Taiwan;4243000.0;BeginningStocks
Tajikistan;410000.0;BeginningStocks
Tajikistan;440000.0;BeginningStocks
Tajikistan;813300.0;BeginningStocks
Tajikistan;2223000.0;BeginningStocks
Tajikistan;4233000.0;BeginningStocks
Tanzania;410000.0;BeginningStocks
Tanzania;440000.0;BeginningStocks
Tanzania;2221000.0;BeginningStocks
Tanzania;4232000.0;BeginningStocks
Tanzania;4234000.0;BeginningStocks
Tanzania;4242000.0;BeginningStocks
Tanzania;4243000.0;BeginningStocks
Thailand;410000.0;BeginningStocks
Thailand;440000.0;BeginningStocks
Thailand;813100.0;BeginningStocks
Thailand;813200.0;BeginningStocks
Thailand;814200.0;BeginningStocks
Thailand;2221000.0;BeginningStocks
Thailand;2222000.0;BeginningStocks
Thailand;4232000.0;BeginningStocks
Thailand;4242000.0;BeginningStocks
Thailand;4243000.0;BeginningStocks
Thailand;4244000.0;BeginningStocks
Togo;410000.0;BeginningStocks
Togo;440000.0;BeginningStocks
Togo;4243000.0;BeginningStocks
Trinidad and Tobago;410000.0;BeginningStocks
Trinidad and Tobago;440000.0;BeginningStocks
Trinidad and Tobago;813100.0;BeginningStocks
Trinidad and Tobago;4232000.0;BeginningStocks
Tunisia;410000.0;BeginningStocks
Tunisia;440000.0;BeginningStocks
Tunisia;813100.0;BeginningStocks
Tunisia;2222000.0;BeginningStocks
Tunisia;4232000.0;BeginningStocks
Tunisia;4235000.0;BeginningStocks
Tunisia;4239100.0;BeginningStocks
Tunisia;4243000.0;BeginningStocks
Turkey;410000.0;BeginningStocks
Turkey;440000.0;BeginningStocks
Turkey;813100.0;BeginningStocks
Turkey;813500.0;BeginningStocks
Turkey;814200.0;BeginningStocks
Turkey;2221000.0;BeginningStocks
Turkey;2222000.0;BeginningStocks
Turkey;2223000.0;BeginningStocks
Turkey;2224000.0;BeginningStocks
Turkey;2226000.0;BeginningStocks
Turkey;4232000.0;BeginningStocks
Turkey;4233000.0;BeginningStocks
Turkey;4235000.0;BeginningStocks
Turkey;4236000.0;BeginningStocks
Turkey;4239100.0;BeginningStocks
Turkey;4243000.0;BeginningStocks
Turkmenistan;410000.0;BeginningStocks
Uganda;410000.0;BeginningStocks
Uganda;440000.0;BeginningStocks
Uganda;2223000.0;BeginningStocks
Ukraine;410000.0;BeginningStocks
Ukraine;440000.0;BeginningStocks
Ukraine;813100.0;BeginningStocks
Ukraine;813500.0;BeginningStocks
Ukraine;813600.0;BeginningStocks
Ukraine;2222000.0;BeginningStocks
Ukraine;2224000.0;BeginningStocks
Ukraine;2226000.0;BeginningStocks
Ukraine;4232000.0;BeginningStocks
Ukraine;4236000.0;BeginningStocks
Ukraine;4239100.0;BeginningStocks
Ukraine;4243000.0;BeginningStocks
United Arab Emirates;410000.0;BeginningStocks
United Arab Emirates;440000.0;BeginningStocks
United Arab Emirates;813100.0;BeginningStocks
United Arab Emirates;813600.0;BeginningStocks
United Arab Emirates;2222000.0;BeginningStocks
United Arab Emirates;2226000.0;BeginningStocks
United Arab Emirates;4232000.0;BeginningStocks
United Arab Emirates;4239100.0;BeginningStocks
United Arab Emirates;4243000.0;BeginningStocks
United Kingdom;410000.0;BeginningStocks
United Kingdom;440000.0;BeginningStocks
United Kingdom;813100.0;BeginningStocks
United Kingdom;813500.0;BeginningStocks
United Kingdom;813600.0;BeginningStocks
United Kingdom;2221000.0;BeginningStocks
United Kingdom;2222000.0;BeginningStocks
United Kingdom;2226000.0;BeginningStocks
United Kingdom;4232000.0;BeginningStocks
United Kingdom;4235000.0;BeginningStocks
United Kingdom;4236000.0;BeginningStocks
United Kingdom;4239100.0;BeginningStocks
United Kingdom;4243000.0;BeginningStocks
United States;410000.0;BeginningStocks
United States;440000.0;BeginningStocks
United States;813100.0;BeginningStocks
United States;813200.0;BeginningStocks
United States;813300.0;BeginningStocks
United States;813500.0;BeginningStocks
United States;813600.0;BeginningStocks
United States;814200.0;BeginningStocks
United States;2221000.0;BeginningStocks
United States;2222000.0;BeginningStocks
United States;2223000.0;BeginningStocks
United States;2224000.0;BeginningStocks
United States;2226000.0;BeginningStocks
United States;4232000.0;BeginningStocks
United States;4233000.0;BeginningStocks
United States;4234000.0;BeginningStocks
United States;4236000.0;BeginningStocks
United States;4239100.0;BeginningStocks
United States;4242000.0;BeginningStocks
United States;4243000.0;BeginningStocks
United States;4244000.0;BeginningStocks
Uruguay;410000.0;BeginningStocks
Uruguay;440000.0;BeginningStocks
Uruguay;813100.0;BeginningStocks
Uruguay;2222000.0;BeginningStocks
Uruguay;2224000.0;BeginningStocks
Uruguay;2226000.0;BeginningStocks
Uruguay;4232000.0;BeginningStocks
Uruguay;4236000.0;BeginningStocks
Uruguay;4239100.0;BeginningStocks
Uzbekistan;410000.0;BeginningStocks
Uzbekistan;440000.0;BeginningStocks
Uzbekistan;813100.0;BeginningStocks
Uzbekistan;813300.0;BeginningStocks
Uzbekistan;813500.0;BeginningStocks
Uzbekistan;2222000.0;BeginningStocks
Uzbekistan;2223000.0;BeginningStocks
Uzbekistan;2224000.0;BeginningStocks
Uzbekistan;4232000.0;BeginningStocks
Uzbekistan;4233000.0;BeginningStocks
Uzbekistan;4236000.0;BeginningStocks
Vanuatu/New Hebrides;2231000.0;BeginningStocks
Venezuela;410000.0;BeginningStocks
Venezuela;440000.0;BeginningStocks
Venezuela;813100.0;BeginningStocks
Venezuela;2222000.0;BeginningStocks
Venezuela;4232000.0;BeginningStocks
Venezuela;4236000.0;BeginningStocks
Venezuela;4243000.0;BeginningStocks
Vietnam;410000.0;BeginningStocks
Vietnam;440000.0;BeginningStocks
Vietnam;813100.0;BeginningStocks
Vietnam;813600.0;BeginningStocks
Vietnam;813700.0;BeginningStocks
Vietnam;813800.0;BeginningStocks
Vietnam;814200.0;BeginningStocks
Vietnam;2221000.0;BeginningStocks
Vietnam;2222000.0;BeginningStocks
Vietnam;2226000.0;BeginningStocks
Vietnam;2231000.0;BeginningStocks
Vietnam;4232000.0;BeginningStocks
Vietnam;4239100.0;BeginningStocks
Vietnam;4242000.0;BeginningStocks
Vietnam;4243000.0;BeginningStocks
WORLD;410000.0;BeginningStocks
WORLD;440000.0;BeginningStocks
WORLD;813100.0;BeginningStocks
WORLD;813200.0;BeginningStocks
WORLD;813300.0;BeginningStocks
WORLD;813500.0;BeginningStocks
WORLD;813600.0;BeginningStocks
WORLD;813700.0;BeginningStocks
WORLD;813800.0;BeginningStocks
WORLD;814200.0;BeginningStocks
WORLD;2221000.0;BeginningStocks
WORLD;2222000.0;BeginningStocks
WORLD;2223000.0;BeginningStocks
